u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,ref,junction,bridge,tunnel,maxspeed,access
5602679460,1496521877,0,136433548,residential,2,Trailhead Pl.,False,True,18.793839229229224,"LINESTRING (540108.1742819072 725389.1306793194, 540108.4531287029 725370.4484762104)",,,,,40 mph,
5602679460,5602679463,0,586384049,residential,,,False,True,61.332173858602786,"LINESTRING (540108.1742819072 725389.1306793194, 540083.5325222303 725388.4495715969, 540067.5485083589 725385.7627819839, 540047.7634305187 725380.3648545654)",,,,,,
1496521884,5602679452,0,136433583,residential,,,False,False,65.663445398595,"LINESTRING (540105.3102334426 725527.621609437, 540039.6324762448 725525.4295060139)",,,,,,
1496521884,1473171633,0,586384050,residential,,,False,True,88.26731810810743,"LINESTRING (540105.3102334426 725527.621609437, 540107.3857858165 725439.8931881785)",,,,,,
1496521884,1496521881,0,586384050,residential,,,False,False,91.54129730190303,"LINESTRING (540105.3102334426 725527.621609437, 540105.4346425722 725569.5742028588, 540103.7519237931 725618.6004830077)",,,,,,
1496521882,1496521877,0,136433552,residential,2,Trailhead Rd,False,True,341.29467171526096,"LINESTRING (540450.0047433192 725373.0513425871, 540108.4531287029 725370.4484762104)",,,,,40 mph,
1496521882,1496521877,1,136433548,residential,2,Trailhead Pl.,False,False,499.2180226243584,"LINESTRING (540450.0047433192 725373.0513425871, 540449.6049518762 725284.6246569768, 540448.745501076 725280.69961811, 540445.3205152364 725277.7344645192, 540441.4519291958 725276.6703926154, 540412.0546775628 725278.2518816707, 540212.6173056358 725292.6769079544, 540118.1322573577 725301.41902114, 540111.3522584324 725305.6922745062, 540108.6383090509 725313.15221773, 540108.4531287029 725370.4484762104)",,,,,40 mph,
1496521882,1473171633,0,136433548,residential,2,Trailhead Pl.,False,True,430.5665895125886,"LINESTRING (540450.0047433192 725373.0513425871, 540448.5536289954 725452.7213723103, 540447.2218396894 725459.7843417899, 540443.0063739358 725464.4463408458, 540434.646704521 725467.0159814468, 540107.3857858165 725439.8931881785)",,,,,40 mph,
1473171638,1473171687,0,133876576,motorway_link,,,True,False,49.63515922967307,"LINESTRING (540563.4039914864 725577.6569089028, 540550.4013132959 725625.2820217231)",,,,,,
1473171638,6811539499,0,215667101,primary,,Ikorodu Road,True,False,150.12867756156064,"LINESTRING (540563.4039914864 725577.6569089028, 540563.0242770329 725597.9972483263, 540563.1850557206 725604.8954884901, 540560.654164546 725679.3579841462, 540560.1219005135 725726.8595707436)",,,,,,
6811539499,5602056448,0,215667101,primary,,Ikorodu Road,True,False,77.827503235408,"LINESTRING (540560.1219005135 725726.8595707436, 540560.7416421139 725786.3673885777, 540562.1215580254 725804.177495256)",,,,,,
6811539499,6811539498,0,726771627,residential,,,False,False,29.252287365219487,"LINESTRING (540560.1219005135 725726.8595707436, 540571.652680279 725726.624811393, 540589.2398537521 725728.9481236552)",,,,,,
1473171641,2400358742,0,"[133879440, 1420862253, 8064804, 1465194309]",motorway,2,Ikorodu Road,True,False,907.2646107228975,"LINESTRING (540939.0314524046 726874.5267258754, 540977.8320673421 726937.5340471434, 541099.8328317992 727104.0751240242, 541350.7990431353 727448.8040507449, 541421.1226008544 727547.5751914005, 541434.4836448441 727568.0585150417, 541464.4883821066 727609.8456854816)",A1,,yes,,,
2400358742,4570738214,0,26234520,motorway,3,Ikorodu Road,True,False,43.19845406052805,"LINESTRING (541464.4883821066 727609.8456854816, 541490.3862216988 727644.2341954209)",A1,,,,,
2400358742,13172416253,0,231694755,residential,,,False,False,6.125058444206574,"LINESTRING (541464.4883821066 727609.8456854816, 541469.2338130081 727605.9911560041)",,,,,,
1473171647,1496513344,0,17066317,residential,,Ibadiaran Street,False,False,107.2076534415801,"LINESTRING (540549.4185954847 726152.1365072053, 540444.5110377965 726174.478671086)",,,,,,
1473171647,1496521793,0,133879446,primary,,Ikorodu Road,True,False,129.23828358384273,"LINESTRING (540549.4185954847 726152.1365072053, 540547.4333049431 726130.7110728791, 540544.3748856877 726110.3461028235, 540541.8001060869 726093.7842990262, 540539.0082602458 726071.7060487736, 540533.4156172327 726024.6642703126)",,,,,,
1496521793,1496521852,0,136433555,residential,,,False,True,61.271306463364596,"LINESTRING (540533.4156172327 726024.6642703126, 540472.7624295313 726015.7098305508)",,,,,,
1496521793,1473171670,0,133879446,primary,,Ikorodu Road,True,False,184.10825785873757,"LINESTRING (540533.4156172327 726024.6642703126, 540528.3132655103 725972.3276586806, 540524.4774242549 725941.6923210655, 540522.2690929378 725907.7749338712, 540520.6874496405 725893.6901090516, 540517.8487149066 725845.0032039481, 540517.8285453289 725842.3500650614)",,,,,,
1473171655,1473171647,0,133879446,primary,,Ikorodu Road,True,False,212.94723597569418,"LINESTRING (540606.2363982074 726355.7723118565, 540584.677575544 726297.3214263875, 540570.208656947 726249.0239504782, 540563.7962277954 726219.4700757115, 540557.7253096021 726191.5414913787, 540549.4185954847 726152.1365072053)",,,,,,
1473171655,1496521892,0,136433582,residential,,Akerele Street,False,False,255.43058226655418,"LINESTRING (540606.2363982074 726355.7723118565, 540544.7391052914 726367.7657822502, 540524.3394374305 726371.8631855513, 540447.0429685488 726385.8792588551, 540355.0301076769 726402.7810328467)",,,,,,
1496521892,1496521894,0,136433565,residential,,,False,True,110.57886264152609,"LINESTRING (540355.0301076769 726402.7810328467, 540349.5383578393 726384.0061750365, 540346.4937440162 726374.9612238959, 540345.6683993058 726369.76492074, 540346.0249183401 726365.9844786806, 540347.1667280901 726361.6850389234, 540347.4130830723 726357.3738917364, 540346.7528312773 726353.1836851978, 540344.1057957833 726344.6917584204, 540337.6149834179 726331.5319539029, 540329.3221855222 726318.3708374205, 540318.2015786433 726302.0460231716)",,,,,,
1496521892,1496521809,0,136433582,residential,,Akerele Street,False,False,54.048929580264804,"LINESTRING (540355.0301076769 726402.7810328467, 540334.1873646812 726408.1163063153, 540317.2142609131 726412.9680001471, 540304.4731973703 726420.6527799171)",,,,,,
1496521892,1473171655,0,136433582,residential,,Akerele Street,False,True,255.43058226655418,"LINESTRING (540355.0301076769 726402.7810328467, 540447.0429685488 726385.8792588551, 540524.3394374305 726371.8631855513, 540544.7391052914 726367.7657822502, 540606.2363982074 726355.7723118565)",,,,,,
1473171658,13172416221,0,133879429,motorway_link,,,True,False,33.376484194429025,"LINESTRING (540940.4471222482 726903.5463424393, 540915.1361309263 726881.893578572)",,,,,,
1473171658,2400358785,0,133879436,motorway,2,Ikorodu Road,True,False,234.8889693945369,"LINESTRING (540940.4471222482 726903.5463424393, 540825.8780303813 726747.0709344627, 540816.7781261529 726734.2739420681, 540802.8303996328 726714.2325533124)",A1,,,,,
13172416221,1473197530,0,133879429,motorway_link,,,True,False,23.39078342998591,"LINESTRING (540915.1361309263 726881.893578572, 540897.3930077954 726866.724472562)",,,,,,
2400358785,1473171706,0,"[133876578, 133876581, 133876585, 133879436, 133876575]",motorway,2,Ikorodu Road,True,False,1228.5125950105432,"LINESTRING (540802.8303996328 726714.2325533124, 540752.7528550855 726636.779647624, 540734.1154808147 726604.7847063801, 540714.9601314864 726570.5673993671, 540682.304867482 726508.515523114, 540666.8931577387 726479.6956776319, 540650.5906548748 726444.496628461, 540630.264903015 726393.1105696501, 540613.6843013369 726345.1210582113, 540599.310750913 726302.5057506274, 540589.8054652292 726269.4673765163, 540582.2100943361 726239.9900141243, 540574.4291350365 726207.2956039029, 540569.054880379 726179.1132710318, 540564.7087321792 726135.8641560634, 540559.9733207662 726095.7874520391, 540554.8671457345 726063.8135620581, 540551.4737373049 726032.9021772858, 540547.6314978448 725995.9324973408, 540543.7248550615 725956.320701668, 540540.545952575 725904.1955371134, 540539.2129389079 725867.6146110417, 540536.7738999177 725831.7182665339, 540534.0575458335 725797.0930084912, 540534.4039197206 725761.873039327, 540536.4112752175 725692.7495715003, 540537.8886950724 725547.0941464972)",A1,,,yes,,
1473171670,1496521860,0,8064879,residential,,,False,True,58.626263304375136,"LINESTRING (540517.8285453289 725842.3500650614, 540462.9101977532 725821.8366448426)",,,,,,
1473171670,1473171682,0,133879446,primary,,Ikorodu Road,True,False,229.4029607356357,"LINESTRING (540517.8285453289 725842.3500650614, 540517.3061077727 725785.7828660882, 540517.3418690275 725782.2343387973, 540521.0465736882 725614.3274634933)",,,,,,
1473171682,1473171706,0,133876583,motorway_link,,,True,False,69.6902246278749,"LINESTRING (540521.0465736882 725614.3274634933, 540537.8886950724 725547.0941464972)",,,,,,
1473171682,5604185913,0,133879446,primary,,Ikorodu Road,True,False,49.897785933664515,"LINESTRING (540521.0465736882 725614.3274634933, 540522.7190112907 725564.7484337385)",,,,,,
1473171706,1473154663,0,133876581,motorway,2,Ikorodu Road,True,False,234.02596780416093,"LINESTRING (540537.8886950724 725547.0941464972, 540540.9584706962 725355.5408526659, 540541.6186696972 725314.4621368045)",A1,,,,,
5604185913,1496521798,0,133879446,primary,,Ikorodu Road,True,False,87.96224788189343,"LINESTRING (540522.7190112907 725564.7484337385, 540523.8884844491 725477.3067491438)",,,,,,
5604185913,12706437441,0,586579713,residential,,,False,True,151.66183336203548,"LINESTRING (540522.7190112907 725564.7484337385, 540513.7753069915 725564.7418936555, 540493.6885081099 725563.89810926, 540490.8152314378 725562.4036273949, 540489.9771643684 725559.4845788167, 540489.7592499752 725555.1178200212, 540489.3747957621 725551.723751593, 540487.330784092 725550.0640556836, 540483.9150879616 725549.5419899485, 540466.3263852575 725549.2306657544, 540458.9742006903 725549.8222497934, 540457.4475253813 725551.2582437543, 540456.9925566319 725553.5904494759, 540456.5354974392 725558.7858163266, 540456.4259292304 725602.8607540436, 540456.6865089551 725609.3610974754, 540457.2602078367 725626.1093600726)",,,,,,
1473197597,1473197547,0,133879435,motorway_link,,,True,False,31.484284517141596,"LINESTRING (540828.0844343326 726723.3491960977, 540854.1281452473 726740.9674916556)",,,,,,
1473197597,1473171641,0,8064804,motorway,2,Ikorodu Road,True,False,188.1843555742227,"LINESTRING (540828.0844343326 726723.3491960977, 540846.3066820768 726748.4899606224, 540939.0314524046 726874.5267258754)",A1,,,,,
1473197481,2400358785,0,133879441,motorway_link,,,True,False,44.113248616653756,"LINESTRING (540815.1035755378 726756.3599788422, 540802.8303996328 726714.2325533124)",,,,,,
1473197481,1473197532,0,133870581,primary,,Ikorodu Road,True,False,351.871114005573,"LINESTRING (540815.1035755378 726756.3599788422, 540785.8709206291 726715.6571569864, 540782.116056299 726710.4365749746, 540779.5539207384 726706.8640213051, 540758.0871243131 726674.0157723423, 540745.3454027862 726652.5602887664, 540729.2028095643 726625.5417964378, 540724.8971745218 726617.6124148071, 540712.7641294731 726595.2398494488, 540698.6995205255 726568.6761396538, 540693.1245604494 726558.0042647498, 540682.7142827201 726538.0760610317, 540671.3112183888 726515.1844736825, 540663.8939167833 726499.2492169326, 540661.4435568706 726493.9853848455, 540655.6727087396 726479.0683707161, 540644.1513590551 726451.6221725222)",,,,,,
1473197532,1473197595,0,133879431,primary_link,,,True,False,56.699676210958,"LINESTRING (540644.1513590551 726451.6221725222, 540644.2016603786 726443.3422483654, 540646.2955937574 726437.186325174, 540650.4659027113 726433.7292709542, 540655.906986901 726431.035923999, 540662.9283319149 726429.1838948898, 540667.8921313111 726429.0991047254, 540673.5073603623 726430.1313172445, 540678.0272905295 726432.3124128262, 540683.0865873225 726437.6666007792)",,,,,,
1473197532,1473197515,0,133879445,primary_link,,,True,False,48.16537523938172,"LINESTRING (540644.1513590551 726451.6221725222, 540636.4708930636 726447.7805557074, 540630.2498757466 726443.6968083582, 540628.194214356 726442.8993616959, 540621.9056482584 726440.4737688832, 540612.0567925002 726438.7972827842, 540598.9243325684 726437.4500301564)",A152,,,,,
1473197532,1473197496,0,133879446,primary,,Ikorodu Road,True,False,28.496782114361643,"LINESTRING (540644.1513590551 726451.6221725222, 540637.0206770176 726436.7704905432, 540635.4974777721 726433.4971845853, 540632.2860477837 726425.867092298)",,,,,,
1473197496,1473197563,0,133879446,primary,,Ikorodu Road,True,False,12.38445165552995,"LINESTRING (540632.2860477837 726425.867092298, 540627.7729322612 726414.4000681599)",,,,,,
1473197496,1473197515,0,1059941003,primary,2,Mobolaji Bank-Anthony Way,True,False,35.31891541311156,"LINESTRING (540632.2860477837 726425.867092298, 540616.7941455978 726430.9298220167, 540615.3345171644 726431.415157041, 540598.9243325684 726437.4500301564)",A152,,,,,
1473197515,1073422328,0,1059941003,primary,2,Mobolaji Bank-Anthony Way,True,False,74.58900289888197,"LINESTRING (540598.9243325684 726437.4500301564, 540568.139422813 726447.730423204, 540565.5076648176 726448.6128690057, 540528.3751121396 726461.6744119634)",A152,,,,,
1473197511,7330631858,0,1420862255,primary,,Ikorodu Road,True,False,5.828500472006671,"LINESTRING (540917.1922527228 726822.2660887439, 540920.837061756 726826.7901542489)",,,,,,
1473197511,13172416225,0,133879426,motorway_link,,,True,False,26.642781533869044,"LINESTRING (540917.1922527228 726822.2660887439, 540919.4766084206 726827.7177419442, 540927.4221552523 726846.7266368981)",,,,,,
7330631858,7330631857,0,784672546,residential,,,False,False,10.272149500361385,"LINESTRING (540920.837061756 726826.7901542489, 540921.1475507674 726825.5080396389, 540923.2101868894 726816.8537415259)",,,,,,
7330631858,1473197590,0,1420862255,primary,,Ikorodu Road,True,False,106.55325486019137,"LINESTRING (540920.837061756 726826.7901542489, 540941.7874294769 726855.1609441905, 540960.763220239 726877.7376220421, 540987.4375531237 726909.4622437165)",,,,,,
13172416225,1473171641,0,133879426,motorway_link,,,True,False,30.273638626664887,"LINESTRING (540927.4221552523 726846.7266368981, 540939.0314524046 726874.5267258754)",,,,,,
13172416225,13172416242,0,"[1433195984, 1433195985]",busway,,,True,False,359.2736859902061,"LINESTRING (540927.4221552523 726846.7266368981, 540943.3207112937 726874.6404478324, 540981.9355820152 726934.684976896, 541046.2125381624 727019.7321903202, 541081.8172434415 727068.929913942, 541104.2135864937 727100.0544713788, 541133.723560923 727138.8894546949)",,,yes,,,
1473197530,13545106013,0,133870581,primary,,Ikorodu Road,True,False,14.649665620461867,"LINESTRING (540897.3930077954 726866.724472562, 540888.6350204878 726855.0442424616)",,,,,,
13545106013,1496492393,0,133870581,primary,,Ikorodu Road,True,False,99.5171877768118,"LINESTRING (540888.6350204878 726855.0442424616, 540873.7585923073 726835.1900749853, 540856.8168990724 726812.5817685238, 540829.162366858 726775.6828989049)",,,,,,
13545106013,13545106011,0,1476714990,residential,,,False,False,41.926311760905726,"LINESTRING (540888.6350204878 726855.0442424616, 540876.3584665132 726862.4749759891, 540852.8559775522 726876.8176562154)",,,,,,
1473197595,1473197547,0,1420862255,primary,,Ikorodu Road,True,False,350.6252049905019,"LINESTRING (540683.0865873225 726437.6666007792, 540693.0735250048 726462.0384761977, 540704.8833538631 726488.025679475, 540716.9030872846 726514.1899156116, 540727.6320917564 726536.6498844025, 540734.332882171 726549.7435686486, 540748.6638433451 726574.8924839221, 540762.0669564265 726598.968415414, 540781.8307425263 726632.578181814, 540796.7032748135 726657.8380588281, 540807.6911139857 726674.0191743933, 540816.9231041642 726687.6121995106, 540838.9668283339 726717.6087893591, 540846.2880788629 726728.7683778519, 540854.1281452473 726740.9674916556)",,,,,,
